Have_IMDB_data,Have_IMDB_data 2,year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code,averageRating,numVotes_Rating,Have_biopic,No_of_biopic_instances,site,country,year_release,box_office,director,number_of_subjects,subject,type_of_subject,race_known,subject_race,person_of_color,subject_sex,lead_actor_actress,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
Both,Yes,2007,tt0449088,Pirates of the Caribbean: At World&#39;s End,ok,ok,PASS,300000000,309420425,960996492,2007PASS,337063045,347647302,1079721346,2,2,7.1,540486,No,,,,,,,,,,,,,,,movie,Pirates of the Caribbean: At World's End,Pirates of the Caribbean: At World's End,0,2007,\N,169,"Action,Adventure,Fantasy"
Both,Yes,2005,tt0330373,Harry Potter and the Goblet of Fire,notalk-disagree,notalk,FAIL,150000000,290013036,896911078,2005FAIL,178954969,345995160,1070044630,2,2,7.7,463521,No,,,,,,,,,,,,,,,movie,Harry Potter and the Goblet of Fire,Harry Potter and the Goblet of Fire,0,2005,\N,157,"Adventure,Family,Fantasy"
Both,Yes,2008,tt0371746,Iron Man,men-disagree,men,FAIL,186000000,318604126,582443126,2008FAIL,201299674,344811326,630352749,2,2,7.9,815642,No,,,,,,,,,,,,,,,movie,Iron Man,Iron Man,0,2008,\N,126,"Action,Adventure,Sci-Fi"
Both,Yes,1999,tt0120363,Toy Story 2,notalk-disagree,notalk,FAIL,90000000,245852179,511358276,1999FAIL,125861583,343814937,715115132,4,3,7.9,448566,No,,,,,,,,,,,,,,,movie,Toy Story 2,Toy Story 2,0,1999,\N,92,"Adventure,Animation,Comedy"
Both,Yes,2008,tt0367882,Indiana Jones and the Kingdom of the Crystal Skull,notalk,notalk,FAIL,185000000,317023851,786558145,2008FAIL,200217418,343101064,851257517,2,2,6.2,378724,No,,,,,,,,,,,,,,,movie,Indiana Jones and the Kingdom of the Crystal Skull,Indiana Jones and the Kingdom of the Crystal Skull,0,2008,\N,122,"Action,Adventure,Fantasy"
Both,Yes,1988,tt0095953,Rain Man,notalk,notalk,FAIL,25000000,172825435,412800000,1988FAIL,49241175,340405101,813070285,,,8,429792,No,,,,,,,,,,,,,,,movie,Rain Man,Rain Man,0,1988,\N,133,Drama
Both,Yes,2002,tt0295297,Harry Potter and the Chamber of Secrets,ok-disagree,ok,PASS,100000000,261987880,878979634,2002PASS,129517922,339321257,1138436153,3,2,7.4,467301,No,,,,,,,,,,,,,,,movie,Harry Potter and the Chamber of Secrets,Harry Potter and the Chamber of Secrets,0,2002,\N,161,"Adventure,Family,Fantasy"
Both,Yes,2010,tt1228705,Iron Man 2,ok,ok,PASS,170000000,312433331,623561331,2010PASS,181599413,333751233,666108069,1,1,7,618425,No,,,,,,,,,,,,,,,movie,Iron Man 2,Iron Man 2,0,2010,\N,124,"Action,Sci-Fi"
Both,Yes,1997,tt0119567,The Lost World: Jurassic Park,dubious,dubious,FAIL,75000000,229086679,786686679,1997FAIL,108842859,332459322,1141669701,4,3,6.5,330180,No,,,,,,,,,,,,,,,movie,The Lost World: Jurassic Park,The Lost World: Jurassic Park,0,1997,\N,129,"Action,Adventure,Sci-Fi"
Both,Yes,1984,tt0087363,Gremlins,notalk-disagree,notalk,FAIL,11000000,148168459,148168459,1984FAIL,24655884,332111304,332111304,,,7.2,169321,No,,,,,,,,,,,,,,,movie,Gremlins,Gremlins,0,1984,\N,106,"Comedy,Fantasy,Horror"
Both,Yes,2007,tt0373889,Harry Potter and the Order of the Phoenix,ok-disagree,ok,PASS,150000000,292004738,942943935,2007PASS,168531522,328080020,1059438513,2,2,7.5,429349,No,,,,,,,,,,,,,,,movie,Harry Potter and the Order of the Phoenix,Harry Potter and the Order of the Phoenix,0,2007,\N,138,"Adventure,Family,Fantasy"
Both,Yes,2009,tt0417741,Harry Potter and the Half-Blood Prince,ok-disagree,ok,PASS,250000000,301959197,934416487,2009PASS,271432899,327846641,1014525504,2,2,7.6,394508,No,,,,,,,,,,,,,,,movie,Harry Potter and the Half-Blood Prince,Harry Potter and the Half-Blood Prince,0,2009,\N,153,"Adventure,Family,Fantasy"
Both,Yes,2004,tt0317705,The Incredibles,ok-disagree,ok,PASS,92000000,261441092,632107545,2004PASS,113453745,322407292,779510522,3,2,8,570566,No,,,,,,,,,,,,,,,movie,The Incredibles,The Incredibles,0,2004,\N,115,"Action,Adventure,Animation"
Both,Yes,1987,tt0093010,Fatal Attraction,dubious,dubious,FAIL,14000000,156645693,320100000,1987FAIL,28705563,321185920,656332204,,,6.9,64697,No,,,,,,,,,,,,,,,movie,Fatal Attraction,Fatal Attraction,0,1987,\N,119,"Drama,Thriller"
Both,Yes,2010,tt1325004,The Twilight Saga: Eclipse,ok-disagree,ok,PASS,68000000,300531751,699590681,2010PASS,72639765,321037586,747325041,1,1,5,205132,No,,,,,,,,,,,,,,,movie,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,0,2010,\N,124,"Adventure,Drama,Fantasy"
Both,Yes,2009,tt1049413,Up,notalk,notalk,FAIL,175000000,293004164,731542621,2009FAIL,190003029,318123879,794258938,2,2,8.3,808116,No,,,,,,,,,,,,,,,movie,Up,Up,0,2009,\N,96,"Adventure,Animation,Comedy"
Both,Yes,1990,tt0100405,Pretty Woman,ok,ok,PASS,14000000,178406268,432645872,1990PASS,24961656,318093987,771396947,5,3,7,249106,No,,,,,,,,,,,,,,,movie,Pretty Woman,Pretty Woman,0,1990,\N,119,"Comedy,Romance"
Both,Yes,2010,tt0926084,Harry Potter and the Deathly Hallows: Part 1,ok-disagree,ok,PASS,125000000,295983305,956399711,2010PASS,133528980,316178791,1021656625,1,1,7.7,401544,No,,,,,,,,,,,,,,,movie,Harry Potter and the Deathly Hallows: Part 1,Harry Potter and the Deathly Hallows: Part 1,0,2010,\N,146,"Adventure,Family,Fantasy"
Both,Yes,2000,tt0162222,Cast Away,notalk,notalk,FAIL,85000000,233632142,427230516,2000FAIL,114997212,316082883,578003746,3,2,7.8,456689,No,,,,,,,,,,,,,,,movie,Cast Away,Cast Away,0,2000,\N,143,"Adventure,Drama,Romance"
Both,Yes,1987,tt0092644,Beverly Hills Cop II,notalk,notalk,FAIL,20000000,153665036,276665036,1987FAIL,41007948,315074388,567273267,,,6.5,95660,No,,,,,,,,,,,,,,,movie,Beverly Hills Cop II,Beverly Hills Cop II,0,1987,\N,100,"Action,Comedy,Crime"
Both,Yes,2002,tt0259446,My Big Fat Greek Wedding,ok,ok,PASS,5000000,241438208,352242522,2002PASS,6475896,312705749,456217193,3,2,6.6,111536,No,,,,,,,,,,,,,,,movie,My Big Fat Greek Wedding,My Big Fat Greek Wedding,0,2002,\N,95,"Comedy,Drama,Romance"
Both,Yes,2010,tt1375666,Inception,dubious-disagree,dubious,FAIL,160000000,292576195,832584416,2010FAIL,170917095,312539208,889393184,1,1,8.8,1758898,No,,,,,,,,,,,,,,,movie,Inception,Inception,0,2010,\N,148,"Action,Adventure,Sci-Fi"
Both,Yes,1998,tt0120815,Saving Private Ryan,nowomen,nowomen,FAIL,65000000,216335085,485035085,1998FAIL,92893600,309171460,693179313,4,3,8.6,1059313,No,,,,,,,,,,,,,,,movie,Saving Private Ryan,Saving Private Ryan,0,1998,\N,169,"Drama,War"
Both,Yes,2012,tt1074638,Skyfall,dubious-disagree,dubious,FAIL,200000000,304360277,1108694081,2012FAIL,202927713,308815675,1124923772,1,1,7.8,578524,No,,,,,,,,,,,,,,,movie,Skyfall,Skyfall,0,2012,\N,143,"Action,Adventure,Thriller"
Both,Yes,2004,tt0304141,Harry Potter and the Prisoner of  Azkaban,ok,ok,PASS,130000000,249538952,796688549,2004PASS,160315074,307729658,982470644,3,2,7.9,463129,No,,,,,,,,,,,,,,,movie,Harry Potter and the Prisoner of Azkaban,Harry Potter and the Prisoner of Azkaban,0,2004,\N,142,"Adventure,Family,Fantasy"
Both,Yes,2012,tt0903624,The Hobbit: An Unexpected Journey,nowomen-disagree,nowomen,FAIL,250000000,303003568,1014703568,2012FAIL,253659641,307439106,1029557373,1,1,7.9,703930,No,,,,,,,,,,,,,,,movie,The Hobbit: An Unexpected Journey,The Hobbit: An Unexpected Journey,0,2012,\N,169,"Adventure,Family,Fantasy"
Both,Yes,2003,tt0315327,Bruce Almighty,ok,ok,PASS,81000000,242704995,483473962,2003PASS,102553043,307285628,612120077,3,2,6.7,336109,No,,,,,,,,,,,,,,,movie,Bruce Almighty,Bruce Almighty,0,2003,\N,101,"Comedy,Drama,Fantasy"
Both,Yes,1980,tt0081573,Superman II,dubious,dubious,FAIL,54000000,108185706,108185706,1980FAIL,152699465,305924063,305924063,,,6.8,87839,No,,,,,,,,,,,,,,,movie,Superman II,Superman II,0,1980,\N,127,"Action,Adventure,Sci-Fi"
Both,Yes,1988,tt0096438,Who Framed Roger Rabbit,notalk,notalk,FAIL,70000000,154112492,351500000,1988FAIL,137875291,303547209,692330924,,,7.7,163089,No,,,,,,,,,,,,,,,movie,Who Framed Roger Rabbit,Who Framed Roger Rabbit,0,1988,\N,104,"Adventure,Animation,Comedy"
Both,Yes,2009,tt1119646,The Hangover,notalk,notalk,FAIL,35000000,277322503,469553471,2009FAIL,38000606,301097804,509809040,2,2,7.7,650541,No,,,,,,,,,,,,,,,movie,The Hangover,The Hangover,0,2009,\N,100,Comedy
Both,Yes,2012,tt1673434,The Twilight Saga: Breaking Dawn - Part 2,dubious-disagree,dubious,FAIL,136200000,292324737,832660037,2012FAIL,138193773,296603952,844848985,1,1,5.5,207830,No,,,,,,,,,,,,,,,movie,The Twilight Saga: Breaking Dawn - Part 2,The Twilight Saga: Breaking Dawn - Part 2,0,2012,\N,115,"Adventure,Drama,Fantasy"
Both,Yes,1993,tt0106977,The Fugitive,men,men,FAIL,44000000,183875760,353715317,1993FAIL,70948192,296492106,570351412,5,3,7.8,238516,No,,,,,,,,,,,,,,,movie,The Fugitive,The Fugitive,0,1993,\N,130,"Action,Crime,Drama"
Both,Yes,2002,tt0286106,Signs,notalk,notalk,FAIL,70702619,227965690,408265690,2002FAIL,91572563,295256424,528777236,3,2,6.7,305274,No,,,,,,,,,,,,,,,movie,Signs,Signs,0,2002,\N,106,"Drama,Mystery,Sci-Fi"
Both,Yes,1995,tt0114709,Toy Story,notalk-disagree,notalk,FAIL,30000000,191780865,364530148,1995FAIL,45863384,293190647,557286202,4,3,8.3,756177,No,,,,,,,,,,,,,,,movie,Toy Story,Toy Story,0,1995,\N,81,"Adventure,Animation,Comedy"
Both,Yes,1986,tt0091763,Platoon,nowomen,nowomen,FAIL,6000000,137963328,137963328,1986FAIL,12742588,293001649,293001649,,,8.1,340891,No,,,,,,,,,,,,,,,movie,Platoon,Platoon,0,1986,\N,120,"Drama,War"
Both,Yes,2011,tt1324999,The Twilight Saga: Breaking Dawn - Part 1,ok,ok,PASS,127500000,281287133,709938657,2011PASS,132050575,291326492,735276926,1,1,4.9,202137,No,,,,,,,,,,,,,,,movie,The Twilight Saga: Breaking Dawn - Part 1,The Twilight Saga: Breaking Dawn - Part 1,0,2011,\N,117,"Adventure,Drama,Fantasy"
Both,Yes,2013,tt0770828,Man of Steel,ok-disagree,ok,PASS,225000000,291045518,687999518,2013PASS,225000000,291045518,687999518,1,1,7.1,625872,No,,,,,,,,,,,,,,,movie,Man of Steel,Man of Steel,0,2013,\N,143,"Action,Adventure,Fantasy"
Both,Yes,2006,tt0477347,Night at the Museum,ok,ok,PASS,110000000,250863268,574480841,2006PASS,127137598,289946849,663982857,2,2,6.4,275026,No,,,,,,,,,,,,,,,movie,Night at the Museum,Night at the Museum,0,2006,\N,108,"Adventure,Comedy,Family"
Both,Yes,1992,tt0104431,Home Alone 2: Lost in New York,notalk,notalk,FAIL,20000000,173585516,358994850,1992FAIL,33206945,288212232,596056107,5,3,6.7,247619,No,,,,,,,,,,,,,,,movie,Home Alone 2: Lost in New York,Home Alone 2: Lost in New York,0,1992,\N,120,"Adventure,Comedy,Family"
Both,Yes,1999,tt0145660,Austin Powers: The Spy Who Shagged Me,notalk-disagree,notalk,FAIL,35000000,206040085,310332636,1999FAIL,48946171,288139235,433988407,4,3,6.6,198821,No,,,,,,,,,,,,,,,movie,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me,0,1999,\N,95,"Action,Adventure,Comedy"
Both,Yes,1998,tt0120591,Armageddon,notalk,notalk,FAIL,140000000,201578182,554600000,1998FAIL,200078524,288081893,792596781,4,3,6.6,360177,No,,,,,,,,,,,,,,,movie,Armageddon,Armageddon,0,1998,\N,151,"Action,Adventure,Sci-Fi"
Both,Yes,2007,tt0480249,I Am Legend,ok-disagree,ok,PASS,150000000,256393010,585410052,2007PASS,168531522,288068696,657733649,2,2,7.2,614033,No,,,,,,,,,,,,,,,movie,I Am Legend,I Am Legend,0,2007,\N,101,"Drama,Horror,Sci-Fi"
Both,Yes,1991,tt0102798,Robin Hood: Prince of Thieves,dubious,dubious,FAIL,50000000,165493908,390500000,1991FAIL,85542018,283133658,668083163,5,3,6.9,161556,No,,,,,,,,,,,,,,,movie,Robin Hood: Prince of Thieves,Robin Hood: Prince of Thieves,0,1991,\N,143,"Action,Adventure,Drama"
Both,Yes,2006,tt0317219,Cars,notalk-disagree,notalk,FAIL,70000000,244082982,461667967,2006FAIL,80905744,282110219,533594150,2,2,7.1,312356,No,,,,,,,,,,,,,,,movie,Cars,Cars,0,2006,\N,117,"Animation,Comedy,Family"
Both,Yes,1995,tt0112462,Batman Forever,notalk,notalk,FAIL,100000000,184031112,336529144,1995FAIL,152877946,281342983,514478842,4,3,5.4,214139,No,,,,,,,,,,,,,,,movie,Batman Forever,Batman Forever,0,1995,\N,121,"Action,Adventure,Fantasy"
Both,Yes,2009,tt0796366,Star Trek,ok-disagree,ok,PASS,140000000,257730019,385680446,2009PASS,152002424,279825625,418745446,2,2,8,548493,No,,,,,,,,,,,,,,,movie,Star Trek,Star Trek,0,2009,\N,127,"Action,Adventure,Sci-Fi"
Both,Yes,2005,tt0407304,War of the Worlds,notalk,notalk,FAIL,132000000,234280354,606836535,2005FAIL,157480373,279504224,723976090,2,2,6.5,376462,No,,,,,,,,,,,,,,,movie,War of the Worlds,War of the Worlds,0,2005,\N,116,"Adventure,Sci-Fi,Thriller"
Both,Yes,2002,tt0295178,Austin Powers in Goldmember,notalk,notalk,FAIL,63000000,213117789,292738626,2002FAIL,81596291,276025731,379148984,3,2,6.2,179270,No,,,,,,,,,,,,,,,movie,Austin Powers in Goldmember,Austin Powers in Goldmember,0,2002,\N,94,"Action,Adventure,Comedy"
Both,Yes,2003,tt0290334,X2 (X-Men 2),ok-disagree,ok,PASS,125000000,214949694,407711549,2003PASS,158260870,272145004,516198274,3,2,7.5,465316,No,,,,,,,,,,,,,,,movie,X-Men 2,X2,0,2003,\N,134,"Action,Adventure,Sci-Fi"
Both,Yes,2013,tt1454468,Gravity,nowomen-disagree,nowomen,FAIL,110000000,271814796,708714796,2013FAIL,110000000,271814796,708714796,1,1,7.7,680557,No,,,,,,,,,,,,,,,movie,Gravity,Gravity,0,2013,\N,91,"Drama,Sci-Fi,Thriller"
Both,Yes,2006,tt0376994,X-Men: The Last Stand,ok,ok,PASS,210000000,234362462,459359555,2006PASS,242717233,270875277,530926095,2,2,6.7,437273,No,,,,,,,,,,,,,,,movie,X-Men: The Last Stand,X-Men: The Last Stand,0,2006,\N,104,"Action,Adventure,Sci-Fi"
Both,Yes,1974,tt0071562,The Godfather: Part II,ok,ok,PASS,13000000,57300000,57300000,1974PASS,61408439,270669505,270669505,,,9,953502,No,,,,,,,,,,,,,,,movie,The Godfather: Part II,The Godfather: Part II,0,1974,\N,202,"Crime,Drama"
Both,Yes,1992,tt0103776,Batman Returns,nowomen-disagree,nowomen,FAIL,80000000,162833635,266824291,1992FAIL,132827779,270360376,443020974,5,3,7,244988,No,,,,,,,,,,,,,,,movie,Batman Returns,Batman Returns,0,1992,\N,126,"Action,Crime,Fantasy"
Both,Yes,1996,tt0117060,Mission: Impossible,notalk-disagree,notalk,FAIL,80000000,180981886,457697994,1996FAIL,118813194,268787949,679757008,4,3,7.1,347259,No,,,,,,,,,,,,,,,movie,Mission: Impossible,Mission: Impossible,0,1996,\N,110,"Action,Adventure,Thriller"
Both,Yes,2010,tt1323594,Despicable Me,ok-disagree,ok,PASS,69000000,251513985,543495033,2010PASS,73707997,268675247,580578700,1,1,7.7,447106,No,,,,,,,,,,,,,,,movie,Despicable Me,Despicable Me,0,2010,\N,95,"Animation,Comedy,Family"
Both,Yes,2012,tt0948470,The Amazing Spider-Man,men-disagree,men,FAIL,220000000,262030663,757890267,2012FAIL,223220484,265866416,768984693,1,1,7,509743,No,,,,,,,,,,,,,,,movie,The Amazing Spider-Man,The Amazing Spider-Man,0,2012,\N,136,"Action,Adventure,Sci-Fi"
Both,Yes,1982,tt0084522,Porky&#39;s,men,men,FAIL,4000000,109492484,109492484,1982FAIL,9653072,264234708,264234708,,,6.2,34400,No,,,,,,,,,,,,,,,movie,Porky's,Porky's,0,1981,\N,94,Comedy
Both,Yes,1979,tt0079945,Star Trek: The Motion Picture,notalk,notalk,FAIL,35000000,82258456,139000000,1979FAIL,112334844,264014024,446129810,,,6.4,72465,No,,,,,,,,,,,,,,,movie,Star Trek: The Motion Picture,Star Trek: The Motion Picture,0,1979,\N,132,"Adventure,Mystery,Sci-Fi"
Both,Yes,1997,tt0119528,Liar Liar,notalk-disagree,notalk,FAIL,45000000,181410615,302710615,1997FAIL,65305716,263270001,439305185,4,3,6.9,251177,No,,,,,,,,,,,,,,,movie,Liar Liar,Liar Liar,0,1997,\N,86,"Comedy,Fantasy"
Both,Yes,1995,tt0112384,Apollo 13,ok-disagree,ok,PASS,65000000,172070496,334100000,1995PASS,99370665,263057839,510765217,4,3,7.6,237874,No,,,,,,,,,,,,,,,movie,Apollo 13,Apollo 13,0,1995,\N,140,"Adventure,Drama,History"
Both,Yes,2001,tt0213149,Pearl Harbor,men-disagree,men,FAIL,151500000,198539855,449239855,2001FAIL,199350663,261247866,591130447,3,2,6.1,286240,No,,,,,,,,,,,,,,,movie,Pearl Harbor,Pearl Harbor,0,2001,\N,183,"Action,Drama,History"
Both,Yes,2005,tt0360717,King Kong,nowomen,nowomen,FAIL,207000000,218080025,550517357,2005FAIL,246957858,260176695,656785445,2,2,7.2,356708,No,,,,,,,,,,,,,,,movie,King Kong,King Kong,0,2005,\N,187,"Action,Adventure,Drama"
Both,Yes,1979,tt0078748,Alien,ok,ok,PASS,9000000,80930630,203630630,1979PASS,28886103,259752278,653566146,,,8.5,685829,No,,,,,,,,,,,,,,,movie,Alien,Alien,0,1979,\N,116,"Horror,Sci-Fi"
Both,Yes,2013,tt1170358,The Hobbit: The Desolation of Smaug,notalk-disagree,notalk,FAIL,250000000,257397516,937397516,2013FAIL,250000000,257397516,937397516,1,1,7.8,550422,No,,,,,,,,,,,,,,,movie,The Hobbit: The Desolation of Smaug,The Hobbit: The Desolation of Smaug,0,2013,\N,161,"Adventure,Fantasy"
Both,Yes,2010,tt0892791,Shrek Forever After,notalk,notalk,FAIL,165000000,238736787,756244673,2010FAIL,176258254,255026238,807844640,1,1,6.3,160251,No,,,,,,,,,,,,,,,movie,Shrek Forever After,Shrek Forever After,0,2010,\N,93,"Adventure,Animation,Comedy"
Both,Yes,2000,tt0172495,Gladiator,nowomen,nowomen,FAIL,103000000,187683805,457683805,2000FAIL,139349563,253918993,619204256,3,2,8.5,1161583,No,,,,,,,,,,,,,,,movie,Gladiator,Gladiator,0,2000,\N,155,"Action,Adventure,Drama"
Both,Yes,1979,tt0078788,Apocalypse Now,nowomen-disagree,nowomen,FAIL,31500000,78800000,78800000,1979FAIL,101101360,252913878,252913878,,,8.5,527196,No,,,,,,,,,,,,,,,movie,Apocalypse Now,Apocalypse Now,0,1979,\N,147,"Drama,War"
Both,Yes,1998,tt0129387,There&#39;s Something About Mary,ok,ok,PASS,22000000,176484651,360099999,1998PASS,31440911,252219917,514630544,4,3,7.1,268959,No,,,,,,,,,,,,,,,movie,There's Something About Mary,There's Something About Mary,0,1998,\N,119,"Comedy,Romance"
Both,Yes,2006,tt0382625,The Da Vinci Code,notalk,notalk,FAIL,125000000,217536138,767820459,2006FAIL,144474543,251427474,887444081,2,2,6.6,361422,No,,,,,,,,,,,,,,,movie,The Da Vinci Code,The Da Vinci Code,0,2006,\N,149,"Mystery,Thriller"
Both,Yes,1997,tt0118571,Air Force One,notalk,notalk,FAIL,85000000,172956409,315268353,1997FAIL,123355241,251000935,457529453,4,3,6.5,162933,No,,,,,,,,,,,,,,,movie,Air Force One,Air Force One,0,1997,\N,124,"Action,Drama,Thriller"
Both,Yes,2011,tt1298650,Pirates of the Caribbean: On Stranger Tides,notalk,notalk,FAIL,250000000,241063875,1043663875,2011FAIL,258922697,249667634,1080913060,1,1,6.6,433058,No,,,,,,,,,,,,,,,movie,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,0,2011,\N,136,"Action,Adventure,Fantasy"
Both,Yes,2000,tt0207201,What Women Want,notalk-disagree,notalk,FAIL,65000000,182805123,372100000,2000FAIL,87939045,247318583,503417209,3,2,6.4,176027,No,,,,,,,,,,,,,,,movie,What Women Want,What Women Want,0,2000,\N,127,"Comedy,Fantasy,Romance"
Both,Yes,2008,tt0448157,Hancock,nowomen,nowomen,FAIL,150000000,227946274,624346274,2008FAIL,162338447,246696294,675702695,2,2,6.4,397656,No,,,,,,,,,,,,,,,movie,Hancock,Hancock,0,2008,\N,92,"Action,Drama,Fantasy"
Both,Yes,2002,tt0120912,Men in Black II,notalk,notalk,FAIL,140000000,190418803,441767803,2002FAIL,181325090,246626476,572168477,3,2,6.1,300532,No,,,,,,,,,,,,,,,movie,Men in Black II,Men in Black II,0,2002,\N,88,"Action,Adventure,Comedy"
Both,Yes,2005,tt0367594,Charlie and the Chocolate Factory,ok,ok,PASS,150000000,206459076,474459076,2005PASS,178954969,246312517,566045396,2,2,6.7,373976,No,,,,,,,,,,,,,,,movie,Charlie and the Chocolate Factory,Charlie and the Chocolate Factory,0,2005,\N,115,"Adventure,Comedy,Family"
Both,Yes,2005,tt0372784,Batman Begins,notalk,notalk,FAIL,150000000,205343774,373298774,2005FAIL,178954969,244981925,445357804,2,2,8.3,1150182,No,,,,,,,,,,,,,,,movie,Batman Begins,Batman Begins,0,2005,\N,140,"Action,Adventure,Thriller"
Both,Yes,2006,tt0416449,300,nowomen-disagree,nowomen,FAIL,60000000,210614939,454161935,2006FAIL,69347781,243427977,524918705,2,2,7.7,674740,No,,,,,,,,,,,,,,,movie,300,300,0,2006,\N,117,"Action,Fantasy"
Both,Yes,2008,tt0910970,WALL-E,notalk-disagree,notalk,FAIL,180000000,223808164,532590994,2008FAIL,194806136,242217798,576399965,2,2,8.4,868620,No,,,,,,,,,,,,,,,movie,WALL·E,WALL·E,0,2008,\N,98,"Adventure,Animation,Family"
Both,Yes,2001,tt0240772,Ocean&#39;s Eleven,notalk,notalk,FAIL,85000000,183417150,450728529,2001FAIL,111846906,241348715,593089313,3,2,7.8,461163,No,,,,,,,,,,,,,,,movie,Ocean's Eleven,Ocean's Eleven,0,2001,\N,116,"Crime,Thriller"
Both,Yes,2012,tt1217209,Brave,ok,ok,PASS,185000000,237282182,554606532,2012PASS,187708135,240755653,562725176,1,1,7.1,323192,No,,,,,,,,,,,,,,,movie,Brave,Brave,0,2012,\N,93,"Adventure,Animation,Comedy"
Both,Yes,2004,tt0338348,The Polar Express,notalk,notalk,FAIL,170000000,194949659,319049659,2004FAIL,209642789,240410531,393449767,3,2,6.6,145882,No,,,,,,,,,,,,,,,movie,The Polar Express,The Polar Express,0,2004,\N,100,"Adventure,Animation,Comedy"
Both,Yes,1999,tt0133093,The Matrix,ok-disagree,ok,PASS,65000000,171479930,460279930,1999PASS,90900032,239808171,643684004,4,3,8.7,1442038,No,,,,,,,,,,,,,,,movie,The Matrix,The Matrix,0,1999,\N,136,"Action,Sci-Fi"
Both,Yes,1999,tt0120855,Tarzan,men-disagree,men,FAIL,145000000,171091819,448191819,1999FAIL,202776994,239265412,626779240,4,3,7.3,173422,No,,,,,,,,,,,,,,,movie,Tarzan,Tarzan,0,1999,\N,88,"Adventure,Animation,Family"
Both,Yes,2013,tt1905041,Fast and Furious 6,ok-disagree,ok,PASS,160000000,238679850,788128122,2013PASS,160000000,238679850,788128122,1,1,7.1,338495,No,,,,,,,,,,,,,,,movie,Fast & Furious 6,Furious 6,0,2013,\N,130,"Action,Crime,Thriller"
Both,Yes,1971,tt0067116,The French Connection,notalk,notalk,FAIL,2200000,41158757,41158757,1971FAIL,12659931,236848653,236848653,,,7.8,96132,No,,,,,,,,,,,,,,,movie,The French Connection,The French Connection,0,1971,\N,104,"Action,Crime,Drama"
Both,Yes,1980,tt0080339,Airplane!,dubious,dubious,FAIL,3500000,83453539,83453539,1980FAIL,9897188,235987236,235987236,,,7.8,184288,No,,,,,,,,,,,,,,,movie,Airplane!,Airplane!,0,1980,\N,88,Comedy
Both,Yes,2013,tt1623205,Oz the Great and Powerful,ok-disagree,ok,PASS,200000000,234770996,489570996,2013PASS,200000000,234770996,489570996,1,1,6.3,189196,No,,,,,,,,,,,,,,,movie,Oz the Great and Powerful,Oz the Great and Powerful,0,2013,\N,130,"Adventure,Family,Fantasy"
Both,Yes,1992,tt0104257,A Few Good Men,notalk,notalk,FAIL,33000000,141340178,236500000,1992FAIL,54791459,234673774,392672121,5,3,7.7,208023,No,,,,,,,,,,,,,,,movie,A Few Good Men,A Few Good Men,0,1992,\N,138,"Drama,Thriller"
Both,Yes,2008,tt0441773,Kung Fu Panda,notalk-disagree,notalk,FAIL,130000000,215434591,631910531,2008FAIL,140693320,233155446,683889160,2,2,7.6,363606,No,,,,,,,,,,,,,,,movie,Kung Fu Panda,Kung Fu Panda,0,2008,\N,92,"Action,Adventure,Animation"
